Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance,Orderd_hour,Orderd_minute,Orderd_picked_hour,Orderd_picked_minute
4.6,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,29,19.76,19.0,15.0,19.0,30.0
4.9,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,36,12.16,18.0,40.0,18.0,55.0
4.8,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,26,14.02,19.0,45.0,19.0,50.0
4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,33,1.5,10.0,50.0,10.0,55.0
3.9,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,40,12.58,20.0,45.0,20.0,55.0
4.7,Windy,Low,1,Buffet,scooter,0.0,No,Urban,14,16.6,23.0,50.0,23.0,35.0
4.9,Fog,High,2,Meal,scooter,0.0,No,Metropolitian,28,3.11,11.0,50.0,12.0,5.0
4.8,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28,7.6,18.0,10.0,18.0,25.0
4.8,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,21,3.07,11.0,30.0,11.0,45.0
4.9,Fog,High,0,Snack,motorcycle,0.0,No,Metropolitian,21,6.21,12.0,35.0,12.0,50.0
4.6,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,20,10.88,19.0,0.0,19.0,15.0
5.0,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,3.1,10.0,25.0,10.0,30.0
4.5,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,26,20.25,18.0,20.0,18.0,30.0
4.6,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,13,13.62,22.0,40.0,22.0,45.0
4.8,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27,4.66,19.0,50.0,19.0,55.0
4.0,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,39,12.49,18.0,35.0,18.0,45.0
4.9,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,17,1.57,8.0,20.0,8.0,25.0
4.9,Stormy,Low,2,Drinks,scooter,0.0,No,Urban,10,4.4,22.0,45.0,22.0,50.0
4.4,Windy,Medium,1,Buffet,scooter,0.0,No,Urban,38,10.81,18.0,25.0,18.0,30.0
4.7,Fog,High,1,Snack,motorcycle,1.0,No,Metropolitian,33,2.98,11.0,30.0,11.0,35.0
4.7,Sunny,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,16,9.22,19.0,30.0,19.0,45.0
4.6,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,17,9.35,18.0,25.0,18.0,40.0
4.7,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,25,4.59,21.0,15.0,21.0,25.0
4.8,Fog,Jam,2,Drinks,scooter,1.0,No,Urban,35,19.92,20.0,45.0,20.0,30.0
4.9,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,30,17.14,20.0,15.0,20.0,30.0
4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,3.15,10.0,15.0,10.0,25.0
4.8,Fog,Medium,1,Meal,scooter,0.0,No,Urban,18,4.61,18.0,10.0,18.0,20.0
4.7,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,12,9.32,23.0,30.0,23.0,35.0
4.9,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,20,10.76,18.0,15.0,18.0,25.0
4.7,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,43,10.87,21.0,50.0,22.0,5.0
4.7,Cloudy,Medium,1,Drinks,motorcycle,,No,Metropolitian,17,7.77,18.0,10.0,18.0,15.0
4.8,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,25,10.87,17.0,15.0,17.0,30.0
4.2,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,4.59,22.0,15.0,22.0,30.0
4.1,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,34,12.16,23.0,20.0,23.0,35.0
4.4,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,41,10.59,21.0,35.0,21.0,40.0
4.9,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,30,6.13,13.0,55.0,14.0,5.0
4.8,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,13,3.03,8.0,10.0,8.0,15.0
3.9,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,41,10.59,20.0,55.0,21.0,5.0
4.9,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,34,12.26,20.0,15.0,20.0,30.0
4.9,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,10,3.11,9.0,35.0,9.0,40.0
4.8,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,21,12.58,22.0,40.0,22.0,50.0
4.8,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,15,7.46,22.0,10.0,22.0,25.0
4.6,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,33,6.21,12.0,10.0,12.0,25.0
4.7,Stormy,Jam,2,Meal,scooter,0.0,No,,10,4.64,20.0,10.0,20.0,25.0
4.9,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,23,10.6,18.0,10.0,18.0,25.0
,Stormy,Low,0,Snack,motorcycle,0.0,No,Urban,19,1.55,8.0,25.0,8.0,40.0
,,,3,Meal,scooter,1.0,No,Metropolitian,29,9.35,18.0,20.0,18.0,35.0
4.0,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,7.73,22.0,35.0,22.0,40.0
4.9,Fog,Medium,0,Buffet,motorcycle,0.0,No,Urban,49,20.18,17.0,25.0,17.0,35.0
4.6,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,33,12.44,17.0,55.0,17.0,40.0
3.6,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Urban,31,13.58,21.0,45.0,21.0,50.0
4.5,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,29,14.05,23.0,45.0,23.0,55.0
4.8,Cloudy,Medium,2,Buffet,scooter,0.0,No,Urban,14,4.61,17.0,35.0,17.0,50.0
4.5,Stormy,High,2,Drinks,motorcycle,0.0,No,Urban,14,3.07,11.0,55.0,12.0,10.0
4.4,Fog,Medium,2,Drinks,electric_scooter,2.0,No,Metropolitian,37,12.16,17.0,10.0,17.0,15.0
4.5,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,19,4.58,19.0,30.0,19.0,40.0
4.5,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,28,4.72,18.0,45.0,18.0,50.0
4.9,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,32,4.59,17.0,30.0,17.0,45.0
4.8,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,20,16.98,22.0,50.0,23.0,5.0
4.9,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,29,3.03,11.0,50.0,11.0,35.0
4.8,Fog,Jam,0,Meal,motorcycle,0.0,No,Urban,28,9.07,21.0,20.0,21.0,25.0
4.7,Windy,Low,2,Snack,electric_scooter,0.0,No,Urban,10,9.33,22.0,10.0,22.0,25.0
3.5,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,33,20.55,17.0,10.0,17.0,15.0
4.5,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,29,4.67,22.0,10.0,22.0,20.0
5.0,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,37,12.42,19.0,50.0,19.0,55.0
4.4,Cloudy,Medium,2,Meal,electric_scooter,2.0,No,Metropolitian,42,10.42,18.0,15.0,18.0,30.0
4.6,Cloudy,Low,2,Meal,motorcycle,1.0,No,Urban,12,9.44,22.0,10.0,22.0,25.0
4.9,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,19,1.55,10.0,15.0,10.0,30.0
4.9,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,19,7.79,18.0,20.0,18.0,25.0
4.9,Stormy,Medium,0,Snack,motorcycle,1.0,No,Urban,27,5.86,16.0,35.0,16.0,45.0
4.2,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25,3.06,10.0,30.0,10.0,40.0
4.3,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,37,17.08,17.0,25.0,17.0,35.0
4.6,Sandstorms,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,1.52,9.0,20.0,9.0,35.0
4.7,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,22,6.29,15.0,10.0,15.0,15.0
5.0,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,22,9.06,21.0,0.0,21.0,15.0
4.0,Fog,Jam,2,Meal,scooter,0.0,No,Metropolitian,32,4.4,21.0,45.0,21.0,30.0
4.7,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,23,17.08,19.0,45.0,19.0,30.0
4.8,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,30,9.09,19.0,10.0,19.0,20.0
4.7,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,44,13.22,19.0,55.0,20.0,10.0
4.9,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,14,1.49,9.0,55.0,9.0,40.0
4.7,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,20,4.72,21.0,25.0,21.0,30.0
5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,19.67,22.0,40.0,22.0,45.0
4.2,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,33,16.82,17.0,40.0,17.0,55.0
4.5,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Urban,16,12.1,19.0,15.0,19.0,25.0
4.6,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Urban,21,9.36,20.0,50.0,20.0,35.0
4.6,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,22,13.97,21.0,55.0,22.0,10.0
4.9,Cloudy,Jam,2,Buffet,scooter,2.0,No,Metropolitian,37,13.79,20.0,40.0,20.0,45.0
4.8,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,17.14,22.0,55.0,23.0,10.0
4.7,Fog,High,2,Buffet,electric_scooter,1.0,No,Urban,27,1.53,11.0,15.0,11.0,30.0
4.8,Cloudy,Jam,1,Snack,scooter,0.0,No,Metropolitian,26,4.61,21.0,15.0,21.0,25.0
5.0,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,20,9.44,19.0,50.0,19.0,35.0
5.0,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,25,7.76,21.0,35.0,21.0,45.0
4.5,Sandstorms,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,30,6.13,15.0,10.0,15.0,25.0
4.6,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,12,16.38,23.0,40.0,23.0,55.0
4.8,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,3.0,9.0,55.0,10.0,10.0
4.4,Stormy,High,2,Buffet,scooter,1.0,No,Metropolitian,32,5.96,12.0,45.0,12.0,50.0
4.8,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,21,1.55,8.0,55.0,9.0,5.0
4.6,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,,27,7.79,21.0,10.0,21.0,20.0
4.4,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,33,17.3,17.0,25.0,17.0,35.0
4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,26,4.41,19.0,35.0,19.0,40.0
4.5,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,17,1.52,9.0,30.0,9.0,35.0
5.0,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,20,4.56,20.0,40.0,20.0,45.0
4.6,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,43,12.46,17.0,10.0,17.0,20.0
4.7,Fog,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,45,10.87,21.0,55.0,22.0,10.0
5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,21,9.33,18.0,45.0,18.0,55.0
4.8,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,18,9.18,23.0,45.0,23.0,30.0
5.0,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,35,16.65,19.0,35.0,19.0,40.0
5.0,Cloudy,Medium,2,Meal,scooter,1.0,,Metropolitian,13,9.31,17.0,25.0,17.0,30.0
5.0,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16,3.12,10.0,50.0,10.0,35.0
4.8,Sandstorms,High,2,Meal,scooter,,No,Metropolitian,29,1.55,12.0,0.0,12.0,15.0
3.5,Sunny,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,49,9.06,21.0,15.0,21.0,20.0
4.7,Cloudy,Medium,1,Meal,scooter,0.0,No,Metropolitian,10,4.53,18.0,50.0,18.0,35.0
4.4,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,35,9.31,20.0,20.0,20.0,30.0
4.2,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,9.35,21.0,15.0,21.0,30.0
4.6,Stormy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,20,17.07,17.0,50.0,18.0,5.0
3.2,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,33,16.72,22.0,15.0,22.0,30.0
4.5,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,16,7.77,23.0,55.0,23.0,40.0
4.5,Cloudy,Low,2,Buffet,scooter,1.0,No,Urban,19,1.56,9.0,0.0,9.0,15.0
4.9,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,15,2.98,10.0,35.0,10.0,50.0
4.7,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,25,6.05,13.0,30.0,13.0,35.0
4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,16.72,19.0,55.0,20.0,10.0
4.8,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,16,20.44,20.0,45.0,20.0,30.0
4.3,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,37,16.6,18.0,50.0,19.0,5.0
4.8,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,21,4.72,21.0,45.0,21.0,55.0
4.4,Fog,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,46,13.77,19.0,40.0,19.0,50.0
4.6,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,18,5.95,15.0,55.0,16.0,5.0
4.8,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,4.66,22.0,50.0,22.0,55.0
4.7,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,18,9.06,21.0,55.0,21.0,40.0
4.9,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,10.26,23.0,45.0,23.0,30.0
4.7,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,25,6.06,13.0,40.0,13.0,55.0
4.6,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,16,6.15,16.0,30.0,16.0,45.0
4.6,Windy,High,0,Meal,motorcycle,0.0,No,Urban,17,6.18,12.0,55.0,12.0,40.0
4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Urban,32,10.87,18.0,0.0,18.0,15.0
4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,17.3,23.0,35.0,23.0,45.0
4.8,Windy,Jam,2,Meal,scooter,1.0,No,Urban,29,13.76,19.0,55.0,19.0,40.0
4.9,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Urban,24,1.53,8.0,45.0,8.0,50.0
5.0,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,29,4.54,20.0,55.0,21.0,10.0
4.7,Fog,Jam,2,Snack,scooter,2.0,No,Metropolitian,44,20.18,21.0,35.0,21.0,50.0
,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,10.87,22.0,55.0,23.0,5.0
4.5,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,17,12.24,20.0,40.0,20.0,45.0
4.7,Fog,Low,1,Snack,motorcycle,0.0,No,,11,1.51,8.0,50.0,9.0,5.0
4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,20,19.76,20.0,45.0,20.0,55.0
4.6,Sandstorms,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,29,6.04,12.0,45.0,12.0,30.0
4.7,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,28,12.58,21.0,25.0,21.0,30.0
4.8,Cloudy,Medium,0,Snack,motorcycle,2.0,No,Urban,46,16.85,18.0,35.0,18.0,40.0
4.6,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,19,3.04,9.0,50.0,10.0,5.0
5.0,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,33,4.66,20.0,40.0,20.0,45.0
4.6,Stormy,Medium,2,Meal,electric_scooter,1.0,No,Urban,25,6.08,15.0,45.0,15.0,30.0
4.7,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,37,19.98,20.0,15.0,20.0,30.0
4.6,Fog,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,1.49,11.0,30.0,11.0,45.0
4.3,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,22,3.03,9.0,50.0,9.0,35.0
4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,17,1.57,8.0,15.0,8.0,20.0
4.9,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,28,4.66,21.0,20.0,21.0,25.0
4.7,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,18,3.15,10.0,20.0,10.0,30.0
4.8,Fog,Jam,2,Drinks,scooter,2.0,No,Metropolitian,40,10.59,21.0,40.0,21.0,55.0
4.8,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Metropolitian,18,20.83,22.0,20.0,22.0,25.0
4.8,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,22,16.9,19.0,10.0,19.0,25.0
4.7,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,23,17.07,22.0,10.0,22.0,15.0
4.5,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,15,6.12,15.0,55.0,16.0,5.0
4.6,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,27,7.6,17.0,50.0,18.0,5.0
4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,48,10.91,19.0,35.0,19.0,40.0
4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,40,19.76,23.0,10.0,23.0,25.0
3.6,Stormy,Jam,1,Drinks,scooter,1.0,No,Urban,38,17.07,19.0,20.0,19.0,25.0
4.5,Windy,High,1,Meal,scooter,1.0,No,Metropolitian,11,6.05,12.0,35.0,12.0,50.0
4.9,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,27,5.96,14.0,25.0,14.0,35.0
4.6,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,28,13.9,21.0,45.0,21.0,50.0
4.9,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,17,1.54,8.0,55.0,8.0,40.0
4.5,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,27,4.54,23.0,45.0,23.0,50.0
4.7,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26,16.38,20.0,15.0,20.0,20.0
4.7,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,15,9.31,19.0,45.0,19.0,55.0
,,,3,Buffet,electric_scooter,1.0,No,Metropolitian,22,3.03,8.0,10.0,8.0,25.0
4.9,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,24,7.76,20.0,20.0,20.0,30.0
3.7,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,42,13.99,19.0,15.0,19.0,25.0
4.8,Sandstorms,Medium,1,Snack,scooter,0.0,No,Metropolitian,25,4.66,17.0,45.0,17.0,50.0
4.9,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,34,12.12,19.0,15.0,19.0,20.0
4.8,Stormy,Low,1,Meal,scooter,0.0,No,Urban,17,13.18,23.0,40.0,23.0,50.0
4.8,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Urban,28,9.36,17.0,40.0,17.0,55.0
4.8,Fog,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,43,10.72,18.0,40.0,18.0,45.0
4.7,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Urban,22,4.59,20.0,35.0,20.0,40.0
4.6,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Urban,12,4.66,22.0,55.0,22.0,40.0
4.9,Windy,Low,1,Snack,scooter,1.0,No,,13,1.56,10.0,55.0,10.0,40.0
4.5,Sunny,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,21,6.22,16.0,35.0,16.0,40.0
4.8,Fog,High,1,Buffet,scooter,1.0,No,Urban,23,6.12,13.0,40.0,13.0,55.0
4.1,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,38,11.01,19.0,50.0,19.0,35.0
4.9,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,9.26,19.0,35.0,19.0,45.0
4.1,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,32,14.02,17.0,20.0,17.0,30.0
4.4,Windy,Jam,1,Meal,scooter,2.0,No,Metropolitian,39,10.87,21.0,20.0,21.0,30.0
4.2,Stormy,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,42,10.59,20.0,15.0,20.0,25.0
4.7,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,38,10.72,21.0,30.0,21.0,35.0
4.5,Cloudy,Low,0,Snack,motorcycle,,No,Metropolitian,21,10.87,22.0,45.0,22.0,50.0
4.6,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,23,6.06,12.0,40.0,12.0,45.0
4.9,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,33,9.06,21.0,0.0,21.0,15.0
4.6,Cloudy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,20,5895.78,12.0,55.0,13.0,10.0
4.4,Sandstorms,High,2,Drinks,motorcycle,1.0,No,Metropolitian,32,3.06,11.0,55.0,12.0,10.0
4.8,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27,10.7,18.0,55.0,19.0,10.0
4.7,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,30,13.58,17.0,15.0,17.0,20.0
,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,40,20.18,19.0,50.0,20.0,5.0
4.4,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,36,10.87,19.0,20.0,19.0,25.0
4.8,Cloudy,Medium,2,Meal,scooter,0.0,No,Metropolitian,17,5.95,16.0,25.0,16.0,40.0
4.9,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,23,10.87,22.0,20.0,22.0,35.0
4.6,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,40,19.04,18.0,30.0,18.0,35.0
4.9,Cloudy,Low,1,Drinks,motorcycle,,No,Metropolitian,19,7.56,22.0,20.0,22.0,25.0
4.2,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,37,3.06,11.0,30.0,11.0,40.0
4.7,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,11,9.09,23.0,50.0,23.0,55.0
4.1,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,4.58,23.0,20.0,23.0,35.0
4.8,Cloudy,Jam,1,Meal,scooter,1.0,No,Urban,38,16.72,19.0,50.0,19.0,35.0
4.4,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,9.09,19.0,0.0,19.0,15.0
4.1,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,7.66,22.0,45.0,22.0,55.0
4.8,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,21,7.68,21.0,35.0,21.0,40.0
,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,22,19683.71,19.0,15.0,19.0,30.0
4.5,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,20,10.81,22.0,50.0,22.0,55.0
4.7,Cloudy,Medium,1,Buffet,motorcycle,2.0,No,Urban,36,11.94,18.0,10.0,18.0,25.0
4.0,Stormy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,33,7.68,21.0,50.0,22.0,5.0
4.9,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,45,17.08,19.0,10.0,19.0,15.0
4.6,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,10,1.53,8.0,35.0,8.0,40.0
4.9,Fog,Medium,1,Buffet,motorcycle,,No,Metropolitian,19,6749.44,18.0,20.0,18.0,35.0
4.9,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,18,3.12,8.0,30.0,8.0,40.0
4.6,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,25,1.49,11.0,40.0,11.0,55.0
,Sunny,Low,2,Snack,electric_scooter,0.0,No,Urban,15,3.02,9.0,50.0,10.0,5.0
4.3,Cloudy,Jam,2,Snack,scooter,0.0,No,Metropolitian,34,13.68,20.0,45.0,20.0,30.0
3.7,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,34,20.51,20.0,50.0,21.0,5.0
4.5,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Urban,11,4.59,21.0,40.0,21.0,50.0
4.8,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,17,16.64,22.0,20.0,22.0,35.0
5.0,Fog,Jam,1,Snack,scooter,2.0,Yes,Metropolitian,40,13.58,21.0,40.0,21.0,50.0
5.0,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,26,3.11,9.0,45.0,9.0,55.0
4.5,Fog,Medium,2,Buffet,scooter,0.0,No,Metropolitian,11,4.66,17.0,25.0,17.0,30.0
3.5,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,31,12.29,20.0,0.0,20.0,15.0
1.0,,,3,Drinks,scooter,0.0,No,Metropolitian,34,11.01,17.0,25.0,17.0,40.0
4.8,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,11,7.45,22.0,50.0,22.0,35.0
4.7,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,18,12.58,23.0,30.0,23.0,40.0
4.2,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,34,1.49,10.0,50.0,10.0,35.0
4.9,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,15,13.97,23.0,40.0,23.0,45.0
4.1,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,31,6.08,12.0,35.0,12.0,40.0
5.0,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,15,10.64,20.0,50.0,21.0,5.0
4.7,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Urban,22,12.16,18.0,40.0,18.0,45.0
4.0,Stormy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,41,7.76,20.0,50.0,21.0,5.0
